0.6365399956703186,0.014543966390192509,0.3000898063182831,0.0010790175292640924,0.04089157655835152,0.0012370868353173137,0.005618554074317217
0.20991745591163635,0.07173307240009308,0.6661950349807739,0.001497530727647245,0.04543772339820862,0.0009838031837716699,0.004235437139868736
0.0017338357865810394,0.00047230813652276993,0.0023529340978711843,0.004648719448596239,0.010966951958835125,0.9770873785018921,0.00273786298930645
0.1748681515455246,0.21552234888076782,0.33416831493377686,0.24210721254348755,0.010994377546012402,0.0017470994498580694,0.02059249021112919
0.17121589183807373,0.6212019920349121,0.014522084034979343,0.06431423872709274,0.015844430774450302,0.006309883669018745,0.10659144073724747
0.052059512585401535,0.18306773900985718,0.18346165120601654,0.052631963044404984,0.015429829247295856,0.005001488141715527,0.5083478093147278
0.02011784166097641,0.0042367056012153625,0.6368358135223389,0.0007758498541079462,0.3339708745479584,0.0019686527084559202,0.0020942373666912317
0.021293671801686287,0.5588423609733582,0.3051975965499878,0.08191491663455963,0.004825035110116005,0.006542404647916555,0.02138405665755272
0.5286765098571777,0.012357037514448166,0.26668134331703186,0.008856084197759628,0.16316287219524384,0.0154172508046031,0.004848893731832504
0.0013045751256868243,0.00023195774701889604,0.0010730676585808396,0.0017516028601676226,0.00750688835978508,0.9857321381568909,0.0023997416719794273
0.7861112356185913,0.08776389807462692,0.10774033516645432,0.004851772449910641,0.003491006325930357,0.0007872578571550548,0.009254459291696548
0.006637705955654383,0.005412301514297724,0.005054162349551916,0.9751983284950256,0.0015229113632813096,0.0021564792841672897,0.004018160980194807
0.03156733140349388,0.000779158144723624,0.012924176640808582,0.0011390576837584376,0.925329327583313,0.0007647257298231125,0.027496231719851494
0.08447042852640152,0.12043316662311554,0.030757952481508255,0.4001355469226837,0.005620108917355537,0.011610032990574837,0.3469727337360382
0.6504123210906982,0.28205928206443787,0.028074586763978004,0.006303790025413036,0.005266656633466482,0.000547373085282743,0.02733597904443741
0.18952229619026184,0.03398101404309273,0.34338465332984924,0.0022549068089574575,0.4259585440158844,0.00041527950088493526,0.004483318887650967
0.028415383771061897,0.004223215393722057,0.011347843334078789,0.09299889951944351,0.008312332443892956,0.8290755748748779,0.02562679722905159
0.002552940510213375,0.00034671774483285844,0.0015916205011308193,0.015367265790700912,0.011416803114116192,0.9447295665740967,0.023995069786906242
0.17844262719154358,0.732745885848999,0.018594741821289062,0.0328780896961689,0.0006760804681107402,0.0009490282973274589,0.03571353480219841
