0.052996888756752014,9.831704664975405e-05,0.001101383357308805,0.0003123558999504894,0.9453887343406677,3.9221140468725935e-05,6.317067891359329e-05
0.21993336081504822,0.00045923126162961125,0.004464265890419483,0.09291520714759827,0.6675428748130798,0.013495787046849728,0.0011892119655385613
0.8149634003639221,0.004240081645548344,0.15318962931632996,0.019301991909742355,0.003317859722301364,0.0001775691198417917,0.004809398204088211
0.8482980132102966,0.0029687718488276005,0.13004718720912933,0.013287614099681377,0.001896293950267136,0.00010471065616002306,0.003397364169359207
0.9737286567687988,0.002490270184352994,0.000987939303740859,0.015252652578055859,0.007209774572402239,4.932385854772292e-05,0.00028138552443124354
0.7459493279457092,0.0004300926811993122,0.23343786597251892,0.00012283772230148315,0.019980380311608315,4.197809539618902e-05,3.756943260668777e-05
0.9715598225593567,0.00024857770767994225,0.0069568161852657795,0.0008443694096058607,0.02012994885444641,7.658568938495591e-05,0.0001838834141381085
0.8492702841758728,0.0006385587039403617,0.03672565147280693,0.0012221861397847533,0.11183974146842957,0.00020382746879477054,9.974654676625505e-05
0.95155268907547,0.00016331121150869876,0.03857053443789482,0.00126950116828084,0.007531590759754181,0.00012282021634746343,0.0007895652088336647
0.9478129148483276,0.00030310865258798003,0.03538976237177849,0.00026184628950431943,0.014844298362731934,0.0013150692684575915,7.298609853023663e-05
0.3295101225376129,0.17355592548847198,0.17885397374629974,0.245158389210701,0.06242481991648674,0.005939275957643986,0.004557433072477579
0.9600800275802612,0.0007965178228914738,0.016233481466770172,0.007725388742983341,0.01372919138520956,0.0012521689059212804,0.0001832314010243863
0.980927586555481,0.00010779957665363327,0.01706121116876602,2.3786058591213077e-05,0.0018611066043376923,1.4302181625680532e-06,1.705155591480434e-05
0.9956676959991455,0.00043432583333924413,0.002842262154445052,0.00017793029837775975,0.000824238290078938,6.489256065833615e-06,4.7111283492995426e-05
0.818840742111206,0.006584233604371548,0.01887224242091179,0.15215130150318146,0.00311775179579854,0.00037652914761565626,5.728008909500204e-05
